MapperAnnotationBuilder.java,org.apache.ibatis.builder.annotation.MapperAnnotationBuilder,org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveIncrementsMutator,buildSqlSourceFromStrings,403,TIMED_OUT,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,resolveResultSetType,70,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,resolveResultSetType,70,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,resolveResultSetType,71,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,resolveResultSetType,74,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,resolveTypeHandler,129,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,resolveTypeHandler,134,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,resolveTypeHandler,133,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,resolveTypeHandler,136,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,resolveTypeHandler,129,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,resolveTypeHandler,134,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,resolveTypeHandler,129,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,resolveTypeHandler,134,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,resolveTypeHandler,130,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,resolveTypeHandler,138,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,resolveTypeHandler,120,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,resolveTypeHandler,120,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,resolveTypeHandler,115,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,resolveTypeHandler,119,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,resolveTypeHandler,119,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,resolveTypeHandler,118,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,resolveTypeHandler,119,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,resolveTypeHandler,120,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,resolveTypeHandler,120,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,resolveTypeHandler,120,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,resolveTypeHandler,120,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,resolveTypeHandler,125,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,resolveTypeHandler,115,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,resolveTypeHandler,119,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,resolveTypeHandler,119,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,resolveTypeHandler,115,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,resolveTypeHandler,119,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,resolveTypeHandler,119,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,resolveTypeHandler,116,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,resolveTypeHandler,125,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,stringSetValueOf,55,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,stringSetValueOf,54,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,stringSetValueOf,55,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,stringSetValueOf,55,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,stringSetValueOf,54,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,stringSetValueOf,54,NO_COVERAGE,none
BaseBuilder.java,org.apache.ibatis.builder.BaseBuilder,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,stringSetValueOf,55,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,create,29,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,create,29,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,create,35,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,create,35,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,create,37,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,create,37,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,instantiateClass,55,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,instantiateClass,59,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,instantiateClass,61,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,instantiateClass,70,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,instantiateClass,79,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,instantiateClass,79,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,instantiateClass,49,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,instantiateClass,51,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,instantiateClass,53,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,instantiateClass,57,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,instantiateClass,67,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,instantiateClass,76,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,instantiateClass,67,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,instantiateClass,76,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,instantiateClass,48,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,instantiateClass,48,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,instantiateClass,50,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,instantiateClass,56,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,instantiateClass,62,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,instantiateClass,62,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,instantiateClass,63,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,instantiateClass,71,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,instantiateClass,71,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,instantiateClass,72,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,49,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,50,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,53,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,55,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,55,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,55,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,56,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,59,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,59,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,59,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,62,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,63,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,63,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,64,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,64,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,65,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,63,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,67,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,67,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,71,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,72,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,72,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,73,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,73,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,74,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,72,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,76,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,76,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,79,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,79,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,79,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,79,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,79,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,79,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,79,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,instantiateClass,79,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,instantiateClass,48,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,instantiateClass,48,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,instantiateClass,50,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,instantiateClass,56,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,instantiateClass,62,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,instantiateClass,62,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,instantiateClass,63,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,instantiateClass,71,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,instantiateClass,71,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,instantiateClass,72,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,instantiateClass,48,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,instantiateClass,48,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,instantiateClass,50,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,instantiateClass,56,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,instantiateClass,62,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,instantiateClass,62,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,instantiateClass,63,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,instantiateClass,71,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,instantiateClass,71,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,instantiateClass,72,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,instantiateClass,53,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,instantiateClass,59,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,instantiateClass,51,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,instantiateClass,57,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,isCollection,109,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,isCollection,109,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,resolveInterface,86,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,resolveInterface,86,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,resolveInterface,86,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,resolveInterface,90,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,resolveInterface,93,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,resolveInterface,96,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,resolveInterface,86,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,resolveInterface,86,NO_COVERAGE,none
DefaultObjectFactory.java,org.apache.ibatis.reflection.factory.DefaultObjectFactory,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,resolveInterface,86,NO_COVERAGE,none
